Run	BioSample	AvgSpotLen	Bases	Bytes	DONOR_AGE	Experiment	gender	GEO_Accession	inferred_cell_type	create_date	version	Sample Name
"SRR3563663"	"SAMN05160622"	128	"99.52 M"	"33.76 Mb"	44	"SRX1789275"	"female"	"GSM2173333"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173333"
"SRR3563664"	"SAMN05160624"	128	"84.02 M"	"28.39 Mb"	44	"SRX1789276"	"female"	"GSM2173334"	"unsure"	"2016-05-2022:06:00Z"	1	"GSM2173334"
"SRR3563665"	"SAMN05160626"	128	"71.36 M"	"23.80 Mb"	44	"SRX1789277"	"female"	"GSM2173335"	"alpha"	"2016-05-2022:06:00Z"	1	"GSM2173335"
"SRR3563666"	"SAMN05160627"	128	"115.20 M"	"38.47 Mb"	5	"SRX1789278"	"male"	"GSM2173336"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173336"
"SRR3563667"	"SAMN05160629"	128	"158.83 M"	"53.38 Mb"	44	"SRX1789279"	"female"	"GSM2173337"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173337"
"SRR3563668"	"SAMN05160630"	128	"134.42 M"	"45.12 Mb"	44	"SRX1789280"	"female"	"GSM2173338"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173338"
"SRR3563669"	"SAMN05160632"	128	"157.73 M"	"53.01 Mb"	5	"SRX1789281"	"male"	"GSM2173339"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173339"
"SRR3563670"	"SAMN05160634"	128	"128.72 M"	"43.34 Mb"	44	"SRX1789282"	"female"	"GSM2173340"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173340"
"SRR3563671"	"SAMN05160635"	128	"211.36 M"	"70.73 Mb"	5	"SRX1789283"	"male"	"GSM2173341"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173341"
"SRR3563672"	"SAMN05160637"	128	"140.33 M"	"46.58 Mb"	44	"SRX1789284"	"female"	"GSM2173342"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173342"
"SRR3563673"	"SAMN05160638"	128	"129.86 M"	"43.23 Mb"	44	"SRX1789285"	"female"	"GSM2173343"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173343"
"SRR3563674"	"SAMN05160640"	128	"173.86 M"	"57.23 Mb"	44	"SRX1789286"	"female"	"GSM2173344"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173344"
"SRR3563675"	"SAMN05160641"	128	"112.71 M"	"37.83 Mb"	44	"SRX1789287"	"female"	"GSM2173345"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173345"
"SRR3563676"	"SAMN05160643"	128	"114.31 M"	"41.93 Mb"	44	"SRX1789288"	"female"	"GSM2173346"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173346"
"SRR3563677"	"SAMN05160645"	128	"134.50 M"	"44.97 Mb"	44	"SRX1789289"	"female"	"GSM2173347"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173347"
"SRR3563678"	"SAMN05160646"	128	"101.31 M"	"34.27 Mb"	44	"SRX1789290"	"female"	"GSM2173348"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173348"
"SRR3563679"	"SAMN05160648"	128	"109.74 M"	"37.05 Mb"	44	"SRX1789291"	"female"	"GSM2173349"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173349"
"SRR3563680"	"SAMN05160649"	128	"115.05 M"	"38.09 Mb"	44	"SRX1789292"	"female"	"GSM2173350"	"alpha"	"2016-05-2022:06:00Z"	1	"GSM2173350"
"SRR3563681"	"SAMN05160651"	128	"160.31 M"	"53.25 Mb"	44	"SRX1789293"	"female"	"GSM2173351"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173351"
"SRR3563682"	"SAMN05160652"	128	"160.52 M"	"52.95 Mb"	44	"SRX1789294"	"female"	"GSM2173352"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173352"
"SRR3563683"	"SAMN05160654"	128	"108.20 M"	"36.63 Mb"	44	"SRX1789295"	"female"	"GSM2173353"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173353"
"SRR3563684"	"SAMN05160655"	128	"116.90 M"	"39.12 Mb"	44	"SRX1789296"	"female"	"GSM2173354"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173354"
"SRR3563685"	"SAMN05160656"	128	"121.38 M"	"41.33 Mb"	44	"SRX1789297"	"female"	"GSM2173355"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173355"
"SRR3563686"	"SAMN05160657"	128	"145.16 M"	"48.82 Mb"	5	"SRX1789298"	"male"	"GSM2173356"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173356"
"SRR3563687"	"SAMN05160658"	128	"139.36 M"	"47.03 Mb"	5	"SRX1789299"	"male"	"GSM2173357"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173357"
"SRR3563688"	"SAMN05160659"	128	"161.44 M"	"54.12 Mb"	5	"SRX1789300"	"male"	"GSM2173358"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173358"
"SRR3563689"	"SAMN05160660"	128	"122.98 M"	"41.40 Mb"	44	"SRX1789301"	"female"	"GSM2173359"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173359"
"SRR3563690"	"SAMN05160243"	128	"122.35 M"	"41.58 Mb"	5	"SRX1789302"	"male"	"GSM2173360"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173360"
"SRR3563691"	"SAMN05160245"	128	"135.30 M"	"45.41 Mb"	44	"SRX1789303"	"female"	"GSM2173361"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173361"
"SRR3563692"	"SAMN05160247"	128	"108.73 M"	"36.71 Mb"	44	"SRX1789304"	"female"	"GSM2173362"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173362"
"SRR3563693"	"SAMN05160248"	128	"122.55 M"	"41.07 Mb"	44	"SRX1789305"	"female"	"GSM2173363"	"alpha"	"2016-05-2022:06:00Z"	1	"GSM2173363"
"SRR3563694"	"SAMN05160249"	128	"142.11 M"	"47.53 Mb"	44	"SRX1789306"	"female"	"GSM2173364"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173364"
"SRR3563695"	"SAMN05160251"	128	"94.98 M"	"32.37 Mb"	44	"SRX1789307"	"female"	"GSM2173365"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173365"
"SRR3563696"	"SAMN05160253"	128	"182.64 M"	"60.55 Mb"	44	"SRX1789308"	"female"	"GSM2173366"	"beta"	"2016-05-2022:07:00Z"	1	"GSM2173366"
"SRR3563697"	"SAMN05160254"	128	"124.44 M"	"41.44 Mb"	44	"SRX1789309"	"female"	"GSM2173367"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173367"
"SRR3563698"	"SAMN05160256"	128	"114.59 M"	"38.61 Mb"	44	"SRX1789310"	"female"	"GSM2173368"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173368"
"SRR3563699"	"SAMN05160257"	128	"90.31 M"	"29.95 Mb"	44	"SRX1789311"	"female"	"GSM2173369"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173369"
"SRR3563700"	"SAMN05160259"	128	"133.77 M"	"45.79 Mb"	5	"SRX1789312"	"male"	"GSM2173370"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173370"
"SRR3563701"	"SAMN05160260"	128	"165.24 M"	"55.76 Mb"	5	"SRX1789313"	"male"	"GSM2173371"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173371"
"SRR3563702"	"SAMN05160268"	128	"155.60 M"	"52.30 Mb"	44	"SRX1789314"	"female"	"GSM2173372"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173372"
"SRR3563703"	"SAMN05160270"	128	"179.20 M"	"60.02 Mb"	5	"SRX1789315"	"male"	"GSM2173373"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173373"
"SRR3563704"	"SAMN05160262"	128	"132.01 M"	"44.21 Mb"	44	"SRX1789316"	"female"	"GSM2173374"	"beta"	"2016-05-2022:08:00Z"	1	"GSM2173374"
"SRR3563705"	"SAMN05160264"	128	"94.36 M"	"31.59 Mb"	44	"SRX1789317"	"female"	"GSM2173375"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173375"
"SRR3563706"	"SAMN05160265"	128	"71.37 M"	"24.26 Mb"	44	"SRX1789318"	"female"	"GSM2173376"	"ductal"	"2016-05-2022:04:00Z"	1	"GSM2173376"
"SRR3563707"	"SAMN05160267"	128	"153.85 M"	"51.67 Mb"	44	"SRX1789319"	"female"	"GSM2173377"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173377"
"SRR3563708"	"SAMN05160271"	128	"137.82 M"	"45.75 Mb"	44	"SRX1789320"	"female"	"GSM2173378"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173378"
"SRR3563709"	"SAMN05160273"	128	"211.64 M"	"70.75 Mb"	5	"SRX1789321"	"male"	"GSM2173379"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173379"
"SRR3563710"	"SAMN05160275"	128	"140.69 M"	"47.62 Mb"	44	"SRX1789322"	"female"	"GSM2173380"	"delta"	"2016-05-2022:08:00Z"	1	"GSM2173380"
"SRR3563711"	"SAMN05160276"	128	"139.93 M"	"45.67 Mb"	44	"SRX1789323"	"female"	"GSM2173381"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173381"
"SRR3563712"	"SAMN05160278"	128	"113.00 M"	"38.07 Mb"	44	"SRX1789324"	"female"	"GSM2173382"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173382"
"SRR3563713"	"SAMN05160279"	128	"186.30 M"	"63.13 Mb"	5	"SRX1789325"	"male"	"GSM2173383"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173383"
"SRR3563714"	"SAMN05160281"	128	"121.73 M"	"40.37 Mb"	44	"SRX1789326"	"female"	"GSM2173384"	"alpha"	"2016-05-2022:06:00Z"	1	"GSM2173384"
"SRR3563715"	"SAMN05160282"	128	"144.03 M"	"48.35 Mb"	44	"SRX1789327"	"female"	"GSM2173385"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173385"
"SRR3563716"	"SAMN05160284"	128	"138.35 M"	"46.14 Mb"	44	"SRX1789328"	"female"	"GSM2173386"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173386"
"SRR3563717"	"SAMN05160286"	128	"177.47 M"	"59.75 Mb"	5	"SRX1789329"	"male"	"GSM2173387"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173387"
"SRR3563718"	"SAMN05160287"	128	"41.33 M"	"13.51 Mb"	44	"SRX1789330"	"female"	"GSM2173388"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173388"
"SRR3563719"	"SAMN05160289"	128	"86.52 M"	"28.93 Mb"	44	"SRX1789331"	"female"	"GSM2173389"	"acinar"	"2016-05-2022:05:00Z"	1	"GSM2173389"
"SRR3563720"	"SAMN05161345"	128	"156.24 M"	"51.97 Mb"	44	"SRX1789332"	"female"	"GSM2173390"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173390"
"SRR3563721"	"SAMN05161346"	128	"120.15 M"	"40.12 Mb"	44	"SRX1789333"	"female"	"GSM2173391"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173391"
"SRR3563722"	"SAMN05161347"	128	"156.39 M"	"51.35 Mb"	44	"SRX1789334"	"female"	"GSM2173392"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173392"
"SRR3563723"	"SAMN05161348"	128	"123.58 M"	"41.21 Mb"	44	"SRX1789335"	"female"	"GSM2173393"	"alpha"	"2016-05-2022:06:00Z"	1	"GSM2173393"
"SRR3563724"	"SAMN05161349"	128	"143.76 M"	"48.72 Mb"	5	"SRX1789336"	"male"	"GSM2173394"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173394"
"SRR3563725"	"SAMN05161350"	128	"148.78 M"	"50.44 Mb"	5	"SRX1789337"	"male"	"GSM2173395"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173395"
"SRR3563726"	"SAMN05161351"	128	"184.13 M"	"62.20 Mb"	5	"SRX1789338"	"male"	"GSM2173396"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173396"
"SRR3563727"	"SAMN05161352"	128	"156.35 M"	"52.64 Mb"	5	"SRX1789339"	"male"	"GSM2173397"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173397"
"SRR3563728"	"SAMN05161353"	128	"141.26 M"	"46.95 Mb"	44	"SRX1789340"	"female"	"GSM2173398"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173398"
"SRR3563729"	"SAMN05161354"	128	"112.23 M"	"37.34 Mb"	5	"SRX1789341"	"male"	"GSM2173399"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173399"
"SRR3563730"	"SAMN05161355"	128	"99.00 M"	"33.56 Mb"	44	"SRX1789342"	"female"	"GSM2173400"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173400"
"SRR3563731"	"SAMN05161356"	128	"173.95 M"	"59.24 Mb"	5	"SRX1789343"	"male"	"GSM2173401"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173401"
"SRR3563732"	"SAMN05161357"	128	"97.80 M"	"32.64 Mb"	44	"SRX1789344"	"female"	"GSM2173402"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173402"
"SRR3563733"	"SAMN05161358"	128	"155.14 M"	"52.98 Mb"	5	"SRX1789345"	"male"	"GSM2173403"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173403"
"SRR3563734"	"SAMN05161359"	128	"133.37 M"	"44.16 Mb"	44	"SRX1789346"	"female"	"GSM2173404"	"beta"	"2016-05-2022:07:00Z"	1	"GSM2173404"
"SRR3563735"	"SAMN05161360"	128	"140.35 M"	"46.94 Mb"	44	"SRX1789347"	"female"	"GSM2173405"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173405"
"SRR3563736"	"SAMN05161361"	128	"163.58 M"	"55.57 Mb"	5	"SRX1789348"	"male"	"GSM2173406"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173406"
"SRR3563737"	"SAMN05161362"	128	"178.28 M"	"60.57 Mb"	5	"SRX1789349"	"male"	"GSM2173407"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173407"
"SRR3563738"	"SAMN05161363"	128	"123.62 M"	"41.47 Mb"	44	"SRX1789350"	"female"	"GSM2173408"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173408"
"SRR3563739"	"SAMN05161364"	128	"114.48 M"	"38.70 Mb"	44	"SRX1789351"	"female"	"GSM2173409"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173409"
"SRR3563740"	"SAMN05161365"	128	"129.93 M"	"42.70 Mb"	44	"SRX1789352"	"female"	"GSM2173410"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173410"
"SRR3563741"	"SAMN05161366"	128	"74.06 M"	"25.08 Mb"	44	"SRX1789353"	"female"	"GSM2173411"	"ductal"	"2016-05-2022:04:00Z"	1	"GSM2173411"
"SRR3563742"	"SAMN05161367"	128	"141.06 M"	"47.10 Mb"	44	"SRX1789354"	"female"	"GSM2173412"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173412"
"SRR3563743"	"SAMN05161368"	128	"110.35 M"	"37.24 Mb"	44	"SRX1789355"	"female"	"GSM2173413"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173413"
"SRR3563744"	"SAMN05161369"	128	"161.33 M"	"53.93 Mb"	44	"SRX1789356"	"female"	"GSM2173414"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173414"
"SRR3563745"	"SAMN05161370"	128	"117.08 M"	"39.39 Mb"	44	"SRX1789357"	"female"	"GSM2173415"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173415"
"SRR3563746"	"SAMN05161371"	128	"85.74 M"	"29.08 Mb"	44	"SRX1789358"	"female"	"GSM2173416"	"ductal"	"2016-05-2022:04:00Z"	1	"GSM2173416"
"SRR3563747"	"SAMN05161372"	128	"113.55 M"	"38.39 Mb"	44	"SRX1789359"	"female"	"GSM2173417"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173417"
"SRR3563748"	"SAMN05161373"	128	"90.41 M"	"30.47 Mb"	44	"SRX1789360"	"female"	"GSM2173418"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173418"
"SRR3563749"	"SAMN05161374"	128	"127.81 M"	"42.93 Mb"	44	"SRX1789361"	"female"	"GSM2173419"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173419"
"SRR3563750"	"SAMN05161031"	128	"127.99 M"	"42.50 Mb"	44	"SRX1789362"	"female"	"GSM2173420"	"alpha"	"2016-05-2022:06:00Z"	1	"GSM2173420"
"SRR3563751"	"SAMN05161032"	128	"130.53 M"	"43.65 Mb"	44	"SRX1789363"	"female"	"GSM2173421"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173421"
"SRR3563752"	"SAMN05161033"	128	"171.02 M"	"57.14 Mb"	5	"SRX1789364"	"male"	"GSM2173422"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173422"
"SRR3563753"	"SAMN05161034"	128	"170.42 M"	"57.85 Mb"	5	"SRX1789365"	"male"	"GSM2173423"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173423"
"SRR3563754"	"SAMN05161035"	128	"134.57 M"	"44.57 Mb"	44	"SRX1789366"	"female"	"GSM2173424"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173424"
"SRR3563755"	"SAMN05161036"	128	"114.58 M"	"38.77 Mb"	44	"SRX1789367"	"female"	"GSM2173425"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173425"
"SRR3563756"	"SAMN05161037"	128	"138.20 M"	"46.18 Mb"	44	"SRX1789368"	"female"	"GSM2173426"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173426"
"SRR3563757"	"SAMN05161038"	128	"82.48 M"	"27.28 Mb"	44	"SRX1789369"	"female"	"GSM2173427"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173427"
"SRR3563758"	"SAMN05161039"	128	"126.12 M"	"42.60 Mb"	44	"SRX1789370"	"female"	"GSM2173428"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173428"
"SRR3563759"	"SAMN05161040"	128	"96.16 M"	"32.46 Mb"	44	"SRX1789371"	"female"	"GSM2173429"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173429"
"SRR3563760"	"SAMN05161043"	128	"122.00 M"	"40.71 Mb"	44	"SRX1789372"	"female"	"GSM2173430"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173430"
"SRR3563761"	"SAMN05161044"	128	"125.37 M"	"40.90 Mb"	44	"SRX1789373"	"female"	"GSM2173431"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173431"
"SRR3563762"	"SAMN05161045"	128	"116.47 M"	"39.66 Mb"	44	"SRX1789374"	"female"	"GSM2173432"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173432"
"SRR3563763"	"SAMN05161046"	128	"156.51 M"	"53.12 Mb"	5	"SRX1789375"	"male"	"GSM2173433"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173433"
"SRR3563764"	"SAMN05161041"	128	"113.27 M"	"37.90 Mb"	44	"SRX1789376"	"female"	"GSM2173434"	"beta"	"2016-05-2022:07:00Z"	1	"GSM2173434"
"SRR3563765"	"SAMN05161042"	128	"164.66 M"	"55.38 Mb"	5	"SRX1789377"	"male"	"GSM2173435"	"unsure"	"2016-05-2021:56:00Z"	1	"GSM2173435"
"SRR3563766"	"SAMN05161047"	128	"100.36 M"	"33.91 Mb"	44	"SRX1789378"	"female"	"GSM2173436"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173436"
"SRR3563767"	"SAMN05161094"	128	"118.62 M"	"39.74 Mb"	44	"SRX1789379"	"female"	"GSM2173437"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173437"
"SRR3563768"	"SAMN05161095"	128	"122.18 M"	"41.07 Mb"	44	"SRX1789380"	"female"	"GSM2173438"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173438"
"SRR3563769"	"SAMN05161096"	128	"156.62 M"	"52.45 Mb"	5	"SRX1789381"	"male"	"GSM2173439"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173439"
"SRR3563770"	"SAMN05161097"	128	"111.71 M"	"37.21 Mb"	44	"SRX1789382"	"female"	"GSM2173440"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173440"
"SRR3563771"	"SAMN05161098"	128	"91.26 M"	"30.68 Mb"	44	"SRX1789383"	"female"	"GSM2173441"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173441"
"SRR3563772"	"SAMN05161099"	128	"93.12 M"	"31.46 Mb"	44	"SRX1789384"	"female"	"GSM2173442"	"ductal"	"2016-05-2022:06:00Z"	1	"GSM2173442"
"SRR3563773"	"SAMN05161100"	128	"83.64 M"	"27.50 Mb"	5	"SRX1789385"	"male"	"GSM2173443"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173443"
"SRR3563774"	"SAMN05161101"	128	"122.94 M"	"40.94 Mb"	44	"SRX1789386"	"female"	"GSM2173444"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173444"
"SRR3563775"	"SAMN05161102"	128	"103.80 M"	"34.84 Mb"	44	"SRX1789387"	"female"	"GSM2173445"	"beta"	"2016-05-2022:06:00Z"	1	"GSM2173445"
"SRR3563776"	"SAMN05161103"	128	"108.75 M"	"36.46 Mb"	44	"SRX1789388"	"female"	"GSM2173446"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173446"
"SRR3563777"	"SAMN05161104"	128	"169.44 M"	"57.01 Mb"	5	"SRX1789389"	"male"	"GSM2173447"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173447"
"SRR3563778"	"SAMN05161105"	128	"164.54 M"	"55.24 Mb"	5	"SRX1789390"	"male"	"GSM2173448"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173448"
"SRR3563779"	"SAMN05161106"	128	"112.10 M"	"37.83 Mb"	44	"SRX1789391"	"female"	"GSM2173449"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173449"
"SRR3563780"	"SAMN05161107"	128	"92.89 M"	"31.24 Mb"	44	"SRX1789392"	"female"	"GSM2173450"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173450"
"SRR3563781"	"SAMN05161108"	128	"169.89 M"	"57.71 Mb"	5	"SRX1789393"	"male"	"GSM2173451"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173451"
"SRR3563782"	"SAMN05161109"	128	"91.15 M"	"30.56 Mb"	44	"SRX1789394"	"female"	"GSM2173452"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173452"
"SRR3563783"	"SAMN05161110"	128	"107.12 M"	"35.74 Mb"	44	"SRX1789395"	"female"	"GSM2173453"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173453"
"SRR3563784"	"SAMN05161111"	128	"120.87 M"	"41.09 Mb"	5	"SRX1789396"	"male"	"GSM2173454"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173454"
"SRR3563785"	"SAMN05161112"	128	"133.41 M"	"44.54 Mb"	44	"SRX1789397"	"female"	"GSM2173455"	"alpha"	"2016-05-2022:06:00Z"	1	"GSM2173455"
"SRR3563786"	"SAMN05161113"	128	"107.58 M"	"35.78 Mb"	5	"SRX1789398"	"male"	"GSM2173456"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173456"
"SRR3563787"	"SAMN05161114"	128	"138.29 M"	"45.87 Mb"	5	"SRX1789399"	"male"	"GSM2173457"	"acinar"	"2016-05-2021:55:00Z"	1	"GSM2173457"
"SRR3563788"	"SAMN05161115"	128	"133.83 M"	"44.75 Mb"	44	"SRX1789400"	"female"	"GSM2173458"	"unsure"	"2016-05-2022:07:00Z"	1	"GSM2173458"
"SRR3563789"	"SAMN05161116"	128	"149.30 M"	"49.73 Mb"	44	"SRX1789401"	"female"	"GSM2173459"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173459"
"SRR3563790"	"SAMN05161117"	128	"131.61 M"	"44.46 Mb"	5	"SRX1789402"	"male"	"GSM2173460"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173460"
"SRR3563791"	"SAMN05161118"	128	"142.18 M"	"47.43 Mb"	44	"SRX1789403"	"female"	"GSM2173461"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173461"
"SRR3563792"	"SAMN05161119"	128	"86.69 M"	"29.45 Mb"	44	"SRX1789404"	"female"	"GSM2173462"	"ductal"	"2016-05-2022:05:00Z"	1	"GSM2173462"
"SRR3563793"	"SAMN05161120"	128	"159.89 M"	"54.45 Mb"	5	"SRX1789405"	"male"	"GSM2173463"	"ductal"	"2016-05-2021:55:00Z"	1	"GSM2173463"
"SRR3563794"	"SAMN05161121"	128	"130.48 M"	"43.33 Mb"	44	"SRX1789406"	"female"	"GSM2173464"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173464"
"SRR3563795"	"SAMN05161122"	128	"125.85 M"	"41.97 Mb"	44	"SRX1789407"	"female"	"GSM2173465"	"alpha"	"2016-05-2022:06:00Z"	1	"GSM2173465"
"SRR3563796"	"SAMN05161123"	128	"139.13 M"	"46.23 Mb"	44	"SRX1789408"	"female"	"GSM2173466"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173466"
"SRR3563797"	"SAMN05161064"	128	"137.07 M"	"45.16 Mb"	44	"SRX1789409"	"female"	"GSM2173467"	"alpha"	"2016-05-2022:06:00Z"	1	"GSM2173467"
"SRR3563798"	"SAMN05161065"	128	"139.75 M"	"47.02 Mb"	44	"SRX1789410"	"female"	"GSM2173468"	"beta"	"2016-05-2022:07:00Z"	1	"GSM2173468"
"SRR3563799"	"SAMN05161066"	128	"67.10 M"	"22.67 Mb"	44	"SRX1789411"	"female"	"GSM2173469"	"ductal"	"2016-05-2022:04:00Z"	1	"GSM2173469"
"SRR3563800"	"SAMN05161067"	128	"169.01 M"	"57.87 Mb"	5	"SRX1789412"	"male"	"GSM2173470"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173470"
"SRR3563801"	"SAMN05161068"	128	"75.07 M"	"25.34 Mb"	44	"SRX1789413"	"female"	"GSM2173471"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173471"
"SRR3563802"	"SAMN05161069"	128	"156.27 M"	"52.05 Mb"	44	"SRX1789414"	"female"	"GSM2173472"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173472"
"SRR3563803"	"SAMN05161070"	128	"133.41 M"	"44.80 Mb"	44	"SRX1789415"	"female"	"GSM2173473"	"alpha"	"2016-05-2022:08:00Z"	1	"GSM2173473"
"SRR3563804"	"SAMN05161071"	128	"121.16 M"	"40.78 Mb"	44	"SRX1789416"	"female"	"GSM2173474"	"beta"	"2016-05-2022:07:00Z"	1	"GSM2173474"
"SRR3563805"	"SAMN05161072"	128	"137.75 M"	"46.05 Mb"	44	"SRX1789417"	"female"	"GSM2173475"	"beta"	"2016-05-2022:08:00Z"	1	"GSM2173475"
"SRR3563806"	"SAMN05161073"	128	"131.27 M"	"44.12 Mb"	44	"SRX1789418"	"female"	"GSM2173476"	"alpha"	"2016-05-2022:07:00Z"	1	"GSM2173476"
"SRR3563807"	"SAMN05161074"	128	"170.01 M"	"57.03 Mb"	5	"SRX1789419"	"male"	"GSM2173477"	"ductal"	"2016-05-2021:56:00Z"	1	"GSM2173477"
